,model,label,model_output
0,XGBoost,0.023000000000000253,0.1962065441012376
1,XGBoost,0.012000000000000233,0.1962065441012376
2,XGBoost,-0.665,-0.1439746175110346
3,XGBoost,-0.3720000000000003,0.12025152605771955
4,XGBoost,-0.9909999999999998,-0.034247379511595386
5,XGBoost,-0.48700000000000043,0.0930247847139829
6,XGBoost,-0.3620000000000005,0.09332295319437918
7,XGBoost,-0.42299999999999954,-0.08161719566583694
8,XGBoost,0.23100000000000045,1.221273281902074
9,XGBoost,0.24200000000000046,1.138664529055356
10,XGBoost,0.7390000000000001,1.6872852538824072
11,XGBoost,0.5860000000000001,1.4253996091634027
12,XGBoost,0.5499999999999999,1.784365075737237
13,XGBoost,0.4009999999999995,1.791547719359397
14,XGBoost,0.7470000000000001,1.9121315068006506
15,XGBoost,0.9600000000000002,1.887742005571722
16,XGBoost,1.13,1.536699345663189
17,XGBoost,1.2199999999999998,1.5691560982465735
18,XGBoost,1.065,1.5065493778586379
19,XGBoost,2.6,3.776694694191216
20,XGBoost,6.638999999999999,5.26544562522508
21,XGBoost,5.359999999999999,1.580924783423542
22,XGBoost,4.249,1.580924783423542
23,XGBoost,1.736,1.580924783423542
24,XGBoost,4.865,4.415402200236915
25,XGBoost,7.102,4.042835271172224
26,XGBoost,5.420999999999999,1.6831693535000076
27,XGBoost,1.2359999999999998,1.7174921335130922
28,XGBoost,0.8450000000000001,1.8156028636097898
29,XGBoost,0.9600000000000002,1.8999307247698298
30,XGBoost,1.016,1.8999307247698298
31,XGBoost,0.9419999999999998,1.8999307247698298
32,XGBoost,0.8460000000000003,1.8999307247698298
33,XGBoost,0.9859999999999999,1.8999307247698298
34,XGBoost,0.9620000000000001,1.8999307247698298
35,XGBoost,1.453,2.021462217837571
36,XGBoost,1.7539999999999998,1.9165997037589542
37,XGBoost,1.8849999999999998,1.8999307247698298
38,XGBoost,1.7130000000000003,1.8999307247698298
39,XGBoost,1.779,1.8999307247698298
40,XGBoost,1.0839999999999999,1.6525374909937374
41,XGBoost,1.1059999999999999,1.8999307247698298
42,XGBoost,0.9039999999999999,1.8999307247698298
43,XGBoost,0.9579999999999997,1.8999307247698298
44,XGBoost,0.43900000000000006,1.7508644241690627
45,XGBoost,0.46700000000000025,1.8351929039359083
