,model,label,model_output
0,SARIMAX,11.042010000000001,6.186
1,SARIMAX,10.782198,11.04200971582011
2,SARIMAX,10.602804,10.835110375741525
3,SARIMAX,10.899732,10.694590268152753
4,SARIMAX,10.404852,10.903922647023464
5,SARIMAX,13.943244,10.544773316112888
6,SARIMAX,19.448784,12.971880372534871
7,SARIMAX,22.956246,16.720194267238764
8,SARIMAX,25.76469,19.12436951233039
9,SARIMAX,15.502116000000003,21.239098950678
10,SARIMAX,13.219482000000001,14.875357795854125
11,SARIMAX,13.54734,13.699101541785971
12,SARIMAX,13.002972000000002,14.123220703749373
13,SARIMAX,10.219272000000002,13.505529382141658
14,SARIMAX,10.627548,11.958271051491248
15,SARIMAX,10.893546,11.973353238856557
16,SARIMAX,10.874988,12.242823885907397
17,SARIMAX,10.29969,11.944051842175682
18,SARIMAX,10.621362000000001,11.497443344788412
19,SARIMAX,10.745082000000002,11.67513254947909
20,SARIMAX,15.650580000000001,11.558896056390106
21,SARIMAX,13.071018,14.90765588618503
22,SARIMAX,10.60899,12.949764136353885
23,SARIMAX,11.202846,11.567672946842906
24,SARIMAX,12.013212,11.846839048415482
25,SARIMAX,10.94922,12.35052535347771
26,SARIMAX,10.813128,11.69557621193556
27,SARIMAX,11.369868,11.59370967020497
28,SARIMAX,11.852376,11.930456881188613
29,SARIMAX,14.963934,12.706488148608635
30,SARIMAX,12.297768,15.224118419067358
31,SARIMAX,17.828052,13.54153968088394
32,SARIMAX,17.97033,16.955264244209516
33,SARIMAX,17.339358,15.083376787734103
34,SARIMAX,16.819734000000004,15.197968774874631
35,SARIMAX,13.572084,15.45658480093976
36,SARIMAX,15.842346000000001,13.104436992994467
37,SARIMAX,10.893546,14.481689459113905
38,SARIMAX,10.664664,11.619666671683312
39,SARIMAX,10.8255,11.675331398564996
40,SARIMAX,10.621362000000001,11.843280228421927
41,SARIMAX,10.726524,11.2165360705768
42,SARIMAX,10.677036000000001,11.771524275365291
43,SARIMAX,10.905918,11.144535857072446
44,SARIMAX,14.72268,12.538283560905112
45,SARIMAX,11.400798,13.71161598493532
46,SARIMAX,12.044142,11.640985420487798
47,SARIMAX,11.035824,12.3459811577608
48,SARIMAX,11.22759,11.63869949348021
49,SARIMAX,13.442178,11.858330543870053
50,SARIMAX,11.264706,12.872293255456484
51,SARIMAX,10.930662,11.978275527366
52,SARIMAX,11.388426,11.488310777896913
53,SARIMAX,11.920422,12.952121208769992
54,SARIMAX,10.553316,12.832105206895635
55,SARIMAX,12.65037,13.211327479987366
56,SARIMAX,12.984414000000001,14.014672103108204
57,SARIMAX,12.273024,12.53848949154373
58,SARIMAX,12.89781,12.756701776919355
59,SARIMAX,13.39269,12.62524165802918
60,SARIMAX,13.361760000000002,13.618990623360817
61,SARIMAX,10.646106000000001,12.12836864091428
62,SARIMAX,10.466712,11.373770133948996
63,SARIMAX,10.349178,11.296082757099274
64,SARIMAX,10.367736,11.111910726960888
65,SARIMAX,10.39248,11.09367620537673
66,SARIMAX,10.293504,11.012271327651707
67,SARIMAX,10.905918,11.033590910480596
68,SARIMAX,14.710308000000001,12.401543146210356
69,SARIMAX,11.957538000000001,13.425854383833695
70,SARIMAX,11.066754000000001,11.827810704161918
71,SARIMAX,10.788384,11.430386193413941
72,SARIMAX,10.720338000000002,11.483378297103652
73,SARIMAX,10.837872,11.522773288072468
74,SARIMAX,10.782198,11.310249813611348
75,SARIMAX,10.596618000000001,11.284898316968269
76,SARIMAX,10.70178,11.417278209264115
77,SARIMAX,12.637998000000001,12.081240620248265
78,SARIMAX,20.488032,12.891319403652982
79,SARIMAX,20.055012,18.60842045068034
80,SARIMAX,12.681299999999998,17.53818534970862
81,SARIMAX,11.951352,12.213404712944513
82,SARIMAX,12.52665,12.410096025854415
83,SARIMAX,10.887360000000001,12.667302069301009
84,SARIMAX,10.881174,11.916039460558258
85,SARIMAX,12.18642,10.724520470505034
86,SARIMAX,10.70178,12.121074976785254
87,SARIMAX,9.415092,11.241763120857323
88,SARIMAX,9.458394,10.487348176469542
89,SARIMAX,9.427464,10.390228725444576
90,SARIMAX,9.365604000000001,10.411518133965117
91,SARIMAX,9.40272,10.32388463193648
92,SARIMAX,10.274946,11.880271875490243
93,SARIMAX,10.670850000000002,10.620141833588377
94,SARIMAX,11.363682,11.122041505051213
95,SARIMAX,11.710098,11.540719333897885
96,SARIMAX,10.57806,11.778002204945254
97,SARIMAX,11.858562000000001,11.398030361546517
98,SARIMAX,13.120506,11.675177137291703
99,SARIMAX,12.811205999999999,12.652022263096246
100,SARIMAX,10.45434,12.360638541981878
101,SARIMAX,10.596618000000001,11.969956792716408
102,SARIMAX,10.85643,12.58037042455357
103,SARIMAX,10.305876,13.14395459514021
104,SARIMAX,17.296056000000004,11.479688743581448
105,SARIMAX,16.522806000000003,15.010199384391377
106,SARIMAX,13.45455,14.91116737821107
107,SARIMAX,12.613253999999998,12.593433945502932
108,SARIMAX,12.396744,12.839888952254398
109,SARIMAX,12.520464,11.571153660908056
110,SARIMAX,10.924476,12.167341191613705
