,model,label,model_output
0,XGBoost,5.120000000000008,10.14627450245619
1,XGBoost,1.3050000000000157,10.14627450245619
2,XGBoost,26.980000000000025,32.02202186501027
3,XGBoost,39.886,43.81335961073638
4,XGBoost,90.225,82.99054690605404
5,XGBoost,269.742,247.6355028482974
6,XGBoost,279.35099999999994,273.4791540639699
7,XGBoost,56.448999999999955,92.73028724670412
8,XGBoost,63.72099999999999,61.656510646700866
9,XGBoost,106.96000000000001,102.66661335182191
10,XGBoost,60.794000000000004,64.45340547966958
11,XGBoost,33.04499999999998,50.81011171245576
12,XGBoost,35.784000000000006,36.85051576000453
13,XGBoost,35.20000000000001,37.22047370487452
14,XGBoost,36.89399999999999,40.839854553222665
15,XGBoost,35.97799999999998,37.22047370487452
16,XGBoost,37.152999999999984,40.839854553222665
17,XGBoost,38.053000000000004,39.619134714543826
18,XGBoost,36.90199999999999,37.22047370487452
19,XGBoost,34.367000000000004,37.22047370487452
20,XGBoost,8.627000000000013,28.011384950459007
21,XGBoost,0.16900000000001283,10.14627450245619
22,XGBoost,0.0,10.14627450245619
23,XGBoost,0.0,10.14627450245619
24,XGBoost,0.0,10.14627450245619
25,XGBoost,0.0,10.14627450245619
26,XGBoost,0.0,10.14627450245619
27,XGBoost,0.0,10.14627450245619
28,XGBoost,1.3109999999999806,13.76565535080433
29,XGBoost,39.693,47.47973770540953
30,XGBoost,60.03499999999999,61.79143675369025
31,XGBoost,71.54899999999996,70.76485518264772
32,XGBoost,70.29700000000001,63.57774257034065
33,XGBoost,66.663,63.57774257034065
34,XGBoost,66.26699999999997,61.937125936985026
35,XGBoost,58.24700000000005,53.755933772861965
36,XGBoost,41.84000000000003,46.23847224861384
37,XGBoost,41.00300000000001,40.43708290749789
38,XGBoost,44.115,44.05646375584603
39,XGBoost,106.40100000000001,101.0171034986377
40,XGBoost,451.1140000000001,425.8770916575641
41,XGBoost,194.19100000000017,164.76559588968757
42,XGBoost,41.809999999999995,70.74419554889204
43,XGBoost,34.19,38.29862838876248
44,XGBoost,5.699999999999982,25.873363691151145
45,XGBoost,0.0,10.14627450245619
46,XGBoost,0.0,10.14627450245619
47,XGBoost,0.0,10.14627450245619
48,XGBoost,0.0,10.14627450245619
49,XGBoost,0.0,10.14627450245619
50,XGBoost,0.0,10.14627450245619
51,XGBoost,0.0,10.14627450245619
52,XGBoost,31.829999999999995,37.330042733788495
53,XGBoost,107.01800000000004,104.76165071529151
54,XGBoost,98.198,90.50481599241496
55,XGBoost,80.32799999999999,78.87969024497272
56,XGBoost,76.38500000000002,68.81028508621455
57,XGBoost,73.07300000000005,68.81028508621455
58,XGBoost,47.425000000000026,57.08425549840928
59,XGBoost,46.88599999999997,47.04045825213195
60,XGBoost,48.40000000000001,50.659839100480085
61,XGBoost,46.723999999999975,47.04045825213195
62,XGBoost,54.233000000000004,55.837266456544405
63,XGBoost,152.25499999999997,135.77253628891708
64,XGBoost,463.8090000000001,454.5069487400652
65,XGBoost,227.01600000000008,211.3219779440463
66,XGBoost,47.68099999999998,86.5182135745287
67,XGBoost,50.64499999999999,50.659839100480085
68,XGBoost,20.173999999999992,34.283704486191276
69,XGBoost,0.30100000000000776,10.917590299129488
70,XGBoost,0.0,10.14627450245619
71,XGBoost,0.0,10.14627450245619
72,XGBoost,0.0,10.14627450245619
73,XGBoost,0.0,10.14627450245619
74,XGBoost,95.05100000000002,113.23207775199415
75,XGBoost,344.99599999999987,313.9749208207727
76,XGBoost,328.5830000000001,311.5779814472497
77,XGBoost,124.76999999999997,128.80271468108896
78,XGBoost,55.40600000000003,64.69692008107901
79,XGBoost,72.89800000000002,68.35476980596782
80,XGBoost,70.03399999999999,63.57774257034065
81,XGBoost,63.970000000000006,63.57774257034065
82,XGBoost,63.32299999999994,57.30362158751488
83,XGBoost,36.09300000000001,50.81011171245576
84,XGBoost,36.77800000000003,37.22047370487452
85,XGBoost,42.30700000000001,44.905310186922556
86,XGBoost,41.68799999999999,40.43708290749789
87,XGBoost,35.901999999999994,40.43708290749789
88,XGBoost,252.56499999999997,259.2874906802476
89,XGBoost,125.93200000000007,120.41971483623983
90,XGBoost,43.82200000000003,60.014274991273886
91,XGBoost,53.41399999999996,50.97577643567325
92,XGBoost,40.96500000000002,46.82289361011983
93,XGBoost,4.117999999999989,27.33002749282122
94,XGBoost,0.0,10.14627450245619
95,XGBoost,0.0,10.14627450245619
96,XGBoost,0.0,10.14627450245619
97,XGBoost,0.0,10.14627450245619
98,XGBoost,0.0,10.14627450245619
99,XGBoost,0.8530000000000175,10.14627450245619
100,XGBoost,3.436999999999988,13.76565535080433
101,XGBoost,33.857000000000006,37.330042733788495
102,XGBoost,34.51100000000002,35.08245244556666
103,XGBoost,33.67000000000001,37.22047370487452
104,XGBoost,37.54199999999999,36.85051576000453
105,XGBoost,37.321999999999996,37.22047370487452
106,XGBoost,65.654,61.48589764475823
107,XGBoost,60.400000000000006,57.30362158751488
108,XGBoost,56.537,57.30362158751488
109,XGBoost,53.791,52.73198212367297
110,XGBoost,39.33000000000001,46.82289361011983
111,XGBoost,38.94700000000002,37.22047370487452
112,XGBoost,401.7749999999999,396.6529494356029
113,XGBoost,121.22199999999998,145.22513964474203
114,XGBoost,35.228000000000016,60.014274991273886
115,XGBoost,40.137,44.905310186922556
116,XGBoost,43.97000000000002,44.05646375584603
117,XGBoost,26.211000000000027,35.35280632835627
118,XGBoost,23.71099999999999,32.25689408099652
119,XGBoost,5.341000000000015,16.664434558629992
120,XGBoost,0.3189999999999878,10.14627450245619
121,XGBoost,2.8219999999999845,13.76565535080433
122,XGBoost,0.08300000000000454,10.14627450245619
123,XGBoost,13.548999999999987,27.965983923077587
124,XGBoost,10.298000000000018,11.727283759832384
125,XGBoost,36.34400000000001,34.418972640097145
126,XGBoost,67.29000000000002,58.14097524219752
127,XGBoost,65.73200000000001,61.937125936985026
128,XGBoost,62.06300000000002,57.30362158751488
129,XGBoost,61.81199999999997,57.30362158751488
130,XGBoost,59.932000000000016,57.30362158751488
131,XGBoost,56.26799999999997,57.30362158751488
132,XGBoost,39.87800000000001,45.05877523678542
133,XGBoost,35.706999999999965,40.43708290749789
134,XGBoost,36.208,37.22047370487452
135,XGBoost,36.22099999999998,37.22047370487452
136,XGBoost,297.5719999999999,291.9240682401061
137,XGBoost,108.08799999999997,121.14248277390006
138,XGBoost,37.54999999999998,55.88412688410283
139,XGBoost,49.029000000000025,49.374312772691255
140,XGBoost,20.027999999999995,34.283704486191276
141,XGBoost,0.0,10.917590299129488
142,XGBoost,0.0,10.14627450245619
143,XGBoost,113.08299999999996,159.521925447464
144,XGBoost,29.84400000000002,51.26678995221854
145,XGBoost,0.0,23.047805326581006
146,XGBoost,0.0,10.14627450245619
147,XGBoost,0.0,10.14627450245619
148,XGBoost,258.51399999999995,279.2633612483144
149,XGBoost,63.887,90.95613549715281
150,XGBoost,321.515,294.50008627675476
151,XGBoost,225.938,220.0475719804466
152,XGBoost,112.09999999999998,112.06414715409281
153,XGBoost,343.5829999999999,313.42544525256756
154,XGBoost,101.34399999999995,125.14643837201598
155,XGBoost,60.36000000000003,64.5718449252844
156,XGBoost,49.05699999999999,53.755933772861965
157,XGBoost,37.201,42.31106675040723
158,XGBoost,43.28999999999999,44.905310186922556
159,XGBoost,41.714999999999975,40.43708290749789
160,XGBoost,43.029,44.05646375584603
161,XGBoost,44.275000000000006,44.05646375584603
162,XGBoost,47.648000000000025,46.091870940208445
163,XGBoost,41.19900000000001,44.82004929220677
164,XGBoost,8.616999999999987,27.33002749282122
165,XGBoost,1.848000000000014,10.14627450245619
166,XGBoost,108.12400000000001,145.0620972812176
167,XGBoost,0.0,51.26678995221854
168,XGBoost,58.846999999999994,72.01533310306074
169,XGBoost,0.0,40.82085954779387
170,XGBoost,0.0,10.14627450245619
171,XGBoost,23.42699999999999,32.02202186501027
172,XGBoost,27.329000000000008,23.229637467384343
173,XGBoost,78.84,71.85493590235711
174,XGBoost,127.69100000000005,127.71822072768214
175,XGBoost,122.698,112.45278086060287
176,XGBoost,103.425,102.98239106512071
177,XGBoost,107.22499999999997,91.84910598045589
178,XGBoost,66.34199999999998,70.032988797009
179,XGBoost,51.94099999999999,52.57423008579016
180,XGBoost,43.04399999999998,45.29615579682589
181,XGBoost,49.70099999999997,48.12191938954592
