,model,label,model_output
0,SVR,5.120000000000008,62.272573064941454
1,SVR,1.3050000000000157,59.43617093847351
2,SVR,26.980000000000025,81.98448580588664
3,SVR,39.886,92.09256325804581
4,SVR,90.225,129.50708935115912
5,SVR,269.742,256.996702683542
6,SVR,279.35099999999994,265.1914449471108
7,SVR,56.448999999999955,112.74192429698887
8,SVR,63.72099999999999,112.21446778652056
9,SVR,106.96000000000001,142.33100505349097
10,SVR,60.794000000000004,109.85144788011216
11,SVR,33.04499999999998,90.86744278352776
12,SVR,35.784000000000006,106.71083384864077
13,SVR,35.20000000000001,106.07869505925851
14,SVR,36.89399999999999,107.21179484149624
15,SVR,35.97799999999998,106.46868786944613
16,SVR,37.152999999999984,107.30281297883116
17,SVR,38.053000000000004,107.76443829967874
18,SVR,36.90199999999999,106.94733704154183
19,SVR,34.367000000000004,104.18079235161488
20,SVR,8.627000000000013,76.05281272726634
21,SVR,0.16900000000001283,69.16135414584204
22,SVR,0.0,73.46008705873696
23,SVR,0.0,76.15139110763467
24,SVR,0.0,76.34642127560389
25,SVR,0.0,74.3845995946309
26,SVR,0.0,71.23572712695791
27,SVR,0.0,70.25482666737223
28,SVR,1.3109999999999806,79.17844889427587
29,SVR,39.693,111.78347103987133
30,SVR,60.03499999999999,121.54925479496873
31,SVR,71.54899999999996,127.03522742030167
32,SVR,70.29700000000001,125.2269694472592
33,SVR,66.663,123.01497936612982
34,SVR,66.26699999999997,123.0756154809068
35,SVR,58.24700000000005,117.99608919849545
36,SVR,41.84000000000003,114.56434993321284
37,SVR,41.00300000000001,115.12655710539205
38,SVR,44.115,117.29894563683115
39,SVR,106.40100000000001,159.6318650302031
40,SVR,451.1140000000001,392.6928722709111
41,SVR,194.19100000000017,207.63156966593627
42,SVR,41.809999999999995,108.9875184701666
43,SVR,34.19,108.19147745346346
44,SVR,5.699999999999982,76.17635370951615
45,SVR,0.0,71.92458785978826
46,SVR,0.0,71.41369200325002
47,SVR,0.0,72.99633399399085
48,SVR,0.0,72.27244358655057
49,SVR,0.0,71.13518791686433
50,SVR,0.0,71.0717030529297
51,SVR,0.0,74.86705294707235
52,SVR,31.829999999999995,106.83735038623743
53,SVR,107.01800000000004,160.86676153503353
54,SVR,98.198,149.90325969018664
55,SVR,80.32799999999999,138.2372515247734
56,SVR,76.38500000000002,136.61056020973805
57,SVR,73.07300000000005,134.60167592055762
58,SVR,47.425000000000026,117.40167810121457
59,SVR,46.88599999999997,118.72286174247813
60,SVR,48.40000000000001,107.90098664919124
61,SVR,46.723999999999975,106.63066640675754
62,SVR,54.233000000000004,111.96987049471058
63,SVR,152.25499999999997,180.27070479897932
64,SVR,463.8090000000001,394.0975435462018
65,SVR,227.01600000000008,221.27964728679152
66,SVR,47.68099999999998,101.09396248127699
67,SVR,50.64499999999999,108.98656536433955
68,SVR,20.173999999999992,81.38512526472864
69,SVR,0.30100000000000776,61.266774935065435
70,SVR,0.0,61.2620398124486
71,SVR,0.0,61.52753775517868
72,SVR,0.0,62.61986481423634
73,SVR,0.0,62.88152701569376
74,SVR,95.05100000000002,124.68506045553224
75,SVR,344.99599999999987,294.15554725979274
76,SVR,328.5830000000001,285.6058823539516
77,SVR,124.76999999999997,152.68800085489565
78,SVR,55.40600000000003,108.40416308706844
79,SVR,72.89800000000002,124.3782157450613
80,SVR,70.03399999999999,121.23107230607454
81,SVR,63.970000000000006,117.18959134281153
82,SVR,63.32299999999994,117.12759135609231
83,SVR,36.09300000000001,98.27603009874655
84,SVR,36.77800000000003,79.68070807032693
85,SVR,42.30700000000001,83.93643312016542
86,SVR,41.68799999999999,83.21943157695966
87,SVR,35.901999999999994,78.7624223423774
88,SVR,252.56499999999997,249.02365411700305
89,SVR,125.93200000000007,146.87671249060085
90,SVR,43.82200000000003,82.79148678155146
91,SVR,53.41399999999996,92.2582550200857
92,SVR,40.96500000000002,80.64402389337414
93,SVR,4.117999999999989,48.38151432653524
94,SVR,0.0,39.97265589230382
95,SVR,0.0,46.857451599823214
96,SVR,0.0,45.766587689916086
97,SVR,0.0,46.81146725997758
98,SVR,0.0,40.691345497670056
99,SVR,0.8530000000000175,40.06517492173727
100,SVR,3.436999999999988,47.342023881908986
101,SVR,33.857000000000006,78.47535948317002
102,SVR,34.51100000000002,78.02414711703678
103,SVR,33.67000000000001,77.34372437748199
104,SVR,37.54199999999999,80.38057763062673
105,SVR,37.321999999999996,80.03876844904178
106,SVR,65.654,102.06411158653701
107,SVR,60.400000000000006,96.8669565409478
108,SVR,56.537,112.36617010537586
109,SVR,53.791,110.54063523039136
110,SVR,39.33000000000001,100.41284723631257
111,SVR,38.94700000000002,100.6320566689466
112,SVR,401.7749999999999,358.3263527429598
113,SVR,121.22199999999998,163.89473905841388
114,SVR,35.228000000000016,96.26077292888714
115,SVR,40.137,101.62447833415455
116,SVR,43.97000000000002,103.43280027329897
117,SVR,26.211000000000027,89.74029001049115
118,SVR,23.71099999999999,88.277884415701
119,SVR,5.341000000000015,72.50244423601039
120,SVR,0.3189999999999878,63.93504590085293
121,SVR,2.8219999999999845,69.58402537451033
122,SVR,0.08300000000000454,63.76657637065999
123,SVR,13.548999999999987,79.36911012294395
124,SVR,10.298000000000018,74.7455007147743
125,SVR,36.34400000000001,99.71839388194743
126,SVR,67.29000000000002,120.80152601734149
127,SVR,65.73200000000001,118.67897449516745
128,SVR,62.06300000000002,116.12356368241674
129,SVR,61.81199999999997,116.05118389545387
130,SVR,59.932000000000016,114.72731970001162
131,SVR,56.26799999999997,112.18977342541942
132,SVR,39.87800000000001,96.7851931126054
133,SVR,35.706999999999965,94.26121878342974
134,SVR,36.208,94.69256315259754
135,SVR,36.22099999999998,94.69000471378779
136,SVR,297.5719999999999,274.0049774210092
137,SVR,108.08799999999997,147.49879583417876
138,SVR,37.54999999999998,94.89103580345817
139,SVR,49.029000000000025,101.39147179153603
140,SVR,20.027999999999995,71.67467275522232
141,SVR,0.0,60.090836321823595
142,SVR,0.0,66.00261594036701
143,SVR,113.08299999999996,137.57156578419549
144,SVR,29.84400000000002,85.7818386379534
145,SVR,0.0,67.08641090897062
146,SVR,0.0,63.70735004707438
147,SVR,0.0,59.66611299389729
148,SVR,258.51399999999995,240.2434157621216
149,SVR,63.887,115.7767370525545
150,SVR,321.515,290.22951511751813
151,SVR,225.938,226.95850974883726
152,SVR,112.09999999999998,147.22441448010113
153,SVR,343.5829999999999,305.3685198955715
154,SVR,101.34399999999995,145.78314709512935
155,SVR,60.36000000000003,110.29446567975033
156,SVR,49.05699999999999,123.78416801648878
157,SVR,37.201,117.0147383608155
158,SVR,43.28999999999999,121.14274548134976
159,SVR,41.714999999999975,119.95316617143364
160,SVR,43.029,120.80754179714444
161,SVR,44.275000000000006,121.51027691250091
162,SVR,47.648000000000025,123.5026296792584
163,SVR,41.19900000000001,117.18353512223032
164,SVR,8.616999999999987,89.24146408899553
165,SVR,1.848000000000014,86.92541578257202
166,SVR,108.12400000000001,149.3816703210455
167,SVR,0.0,89.01975836153237
168,SVR,58.846999999999994,124.09303174526804
169,SVR,0.0,88.2341461855094
170,SVR,0.0,87.86549977364257
171,SVR,23.42699999999999,99.37992559738788
172,SVR,27.329000000000008,104.93587180716398
173,SVR,78.84,142.63182555517798
174,SVR,127.69100000000005,171.06473616205608
175,SVR,122.698,166.79846358198256
176,SVR,103.425,155.16122440123178
177,SVR,107.22499999999997,157.87952539600892
178,SVR,66.34199999999998,132.9974348293792
179,SVR,51.94099999999999,125.33519337253863
180,SVR,43.04399999999998,113.17568361472071
181,SVR,49.70099999999997,117.81363155933485
182,SVR,458.7159999999999,380.05214412986874
183,SVR,440.64,356.8780576527467
184,SVR,452.7239999999999,364.90556924788257
185,SVR,103.139,156.8717773309062
186,SVR,44.06900000000002,112.06329116940083
