,model,label,model_output
0,SARIMAX,0.08533333333333347,6.376216666666667
1,SARIMAX,0.02175000000000026,0.08533339812981502
2,SARIMAX,0.44966666666666705,0.032369165335471226
3,SARIMAX,0.6647666666666666,0.3770449695683576
4,SARIMAX,1.5037499999999997,0.5514155658639636
5,SARIMAX,4.4957,1.1639348801769707
6,SARIMAX,4.655849999999999,3.3834681729660354
7,SARIMAX,0.9408166666666659,3.499337321740033
8,SARIMAX,1.0620166666666664,0.7941134342342424
9,SARIMAX,1.7826666666666666,1.0266217238445434
10,SARIMAX,1.0132333333333334,1.8082875166038792
11,SARIMAX,0.5507499999999996,1.1415830899431476
12,SARIMAX,0.5964,0.8107398973063985
13,SARIMAX,0.5866666666666676,0.93983075943714
14,SARIMAX,0.6148999999999998,0.8428993565432815
15,SARIMAX,0.5996333333333337,0.8977278078537256
16,SARIMAX,0.6192166666666664,0.8011665761793764
17,SARIMAX,0.6342166666666668,0.7625894481069997
18,SARIMAX,0.615033333333333,0.7821964850275447
19,SARIMAX,0.5727833333333334,0.9067036960730026
20,SARIMAX,0.14378333333333354,0.7487810720633076
21,SARIMAX,0.0028166666666668803,0.45693774144150817
22,SARIMAX,0.0,0.3593392545357093
23,SARIMAX,0.0,0.34010723484890015
24,SARIMAX,0.0,0.24942317584799564
25,SARIMAX,0.0,0.26263511333804207
26,SARIMAX,0.0,0.42526937133721926
27,SARIMAX,0.0,0.38623527538186403
28,SARIMAX,0.021849999999999675,0.6423179373937998
29,SARIMAX,0.66155,1.5236361898892594
30,SARIMAX,1.0005833333333332,1.328009800870437
31,SARIMAX,1.1924833333333327,0.2030017216169478
32,SARIMAX,1.1716166666666668,1.2165017374869078
33,SARIMAX,1.1110499999999999,1.3483347567014088
34,SARIMAX,1.1044499999999995,0.8011022281257191
35,SARIMAX,0.9707833333333341,0.834074439387599
36,SARIMAX,0.6973333333333339,0.9086121215980033
37,SARIMAX,0.6833833333333335,0.655563965209999
38,SARIMAX,0.73525,0.714196198034241
39,SARIMAX,1.7733500000000002,0.7139330508559562
40,SARIMAX,7.518566666666668,1.3948358528444196
41,SARIMAX,3.2365166666666694,4.91211310999375
42,SARIMAX,0.6968333333333332,2.0480543193426044
43,SARIMAX,0.5698333333333332,0.29579200255797117
44,SARIMAX,0.0949999999999997,0.436692408169171
45,SARIMAX,0.0,0.42247255204369594
46,SARIMAX,0.0,0.06461192517817335
47,SARIMAX,0.0,0.43161604169018025
48,SARIMAX,0.0,0.04514142277739604
49,SARIMAX,0.0,0.3411888034343336
50,SARIMAX,0.0,0.21484281739403283
51,SARIMAX,0.0,0.37116628384318207
52,SARIMAX,0.5304999999999999,0.341654221514806
53,SARIMAX,1.783633333333334,1.66889570414213
54,SARIMAX,1.6366333333333332,1.9263062227314844
55,SARIMAX,1.3387999999999998,0.8681113557983038
56,SARIMAX,1.2730833333333336,1.233473861761447
57,SARIMAX,1.217883333333334,1.3576620087027733
58,SARIMAX,0.7904166666666671,0.9881470630134249
59,SARIMAX,0.7814333333333328,0.6992757441577755
60,SARIMAX,0.8066666666666669,0.780643905602522
61,SARIMAX,0.7787333333333328,0.7841578362249944
62,SARIMAX,0.9038833333333334,0.8292522310876506
63,SARIMAX,2.5375833333333326,1.109691483944168
64,SARIMAX,7.730150000000001,3.5249027585486394
65,SARIMAX,3.7836000000000007,4.554512245980095
66,SARIMAX,0.7946833333333336,2.00071839961632
67,SARIMAX,0.8440833333333331,0.4039948579954559
68,SARIMAX,0.33623333333333316,0.5207214730715172
69,SARIMAX,0.005016666666666796,0.44764589070050553
70,SARIMAX,0.0,0.09239082046425141
71,SARIMAX,0.0,0.2859765738722569
72,SARIMAX,0.0,0.11241525856969144
73,SARIMAX,0.0,0.24131676820868792
74,SARIMAX,1.5841833333333328,0.2225680738896676
75,SARIMAX,5.749933333333331,1.2441437167581193
76,SARIMAX,5.476383333333335,3.8856836336364187
77,SARIMAX,2.0795000000000003,4.472974003269462
78,SARIMAX,0.9234333333333338,1.6115865631889748
79,SARIMAX,1.214966666666667,0.34824123466275214
80,SARIMAX,1.1672333333333331,1.323725120706284
81,SARIMAX,1.0661666666666667,1.3053551318272432
82,SARIMAX,1.0553833333333322,0.9021325927374002
83,SARIMAX,0.6015500000000001,0.9392704265287236
84,SARIMAX,0.6129666666666671,0.7112366426552232
85,SARIMAX,0.7051166666666667,0.7009401166597233
86,SARIMAX,0.6947999999999998,0.8316795452804544
87,SARIMAX,0.5983666666666666,1.2956228283471654
88,SARIMAX,4.209416666666666,3.199028539992604
89,SARIMAX,2.0988666666666678,2.384138865899103
90,SARIMAX,0.7303666666666672,0.9369614012633343
91,SARIMAX,0.8902333333333333,0.7269308926126106
92,SARIMAX,0.6827500000000003,0.556969102263827
93,SARIMAX,0.06863333333333314,0.5787466336218963
94,SARIMAX,0.0,0.1280916966993875
95,SARIMAX,0.0,0.2209745823646134
96,SARIMAX,0.0,0.12248016117216194
97,SARIMAX,0.0,0.21731212997339705
98,SARIMAX,0.0,0.4975282333015363
99,SARIMAX,0.01421666666666625,1.1689115864599737
100,SARIMAX,0.05728333333333313,0.7058294564825526
101,SARIMAX,0.5642833333333334,0.9269534051295637
102,SARIMAX,0.5751833333333335,1.0142108934682963
103,SARIMAX,0.5611666666666668,0.5980915705246721
104,SARIMAX,0.6256999999999998,0.8493191935539672
105,SARIMAX,0.6220333333333333,0.9725181839743219
106,SARIMAX,1.0942333333333332,0.6859663262449134
107,SARIMAX,1.0066666666666668,0.928628381270097
108,SARIMAX,0.9422833333333333,0.9427444339798996
109,SARIMAX,0.8965166666666665,0.8747821904114688
110,SARIMAX,0.6555000000000002,0.8797413725292306
111,SARIMAX,0.6491166666666677,1.1190016315641376
112,SARIMAX,6.69625,3.3434635772474457
113,SARIMAX,2.020366666666666,3.879853288667234
114,SARIMAX,0.5871333333333336,0.7828764383283082
115,SARIMAX,0.66895,0.5120590538955745
116,SARIMAX,0.7328333333333336,0.47343924715702485
117,SARIMAX,0.43684999999999974,0.5977287343071905
118,SARIMAX,0.39518333333333316,0.22474684105490905
119,SARIMAX,0.08901666666666692,0.5284881556777337
120,SARIMAX,0.005316666666666463,0.00036646010373554347
121,SARIMAX,0.04703333333333307,0.27530784749256293
122,SARIMAX,0.0013833333333334089,0.3383047595217002
123,SARIMAX,0.22581666666666644,1.0302695496995744
124,SARIMAX,0.17163333333333364,0.6146456382240936
125,SARIMAX,0.6057333333333335,0.981032606495606
126,SARIMAX,1.1215000000000002,0.9005638447178466
127,SARIMAX,1.0955333333333335,0.9431570064150816
128,SARIMAX,1.0343833333333337,1.1004888932647912
129,SARIMAX,1.0301999999999996,1.106183981659233
130,SARIMAX,0.9988666666666669,0.9681084648572899
131,SARIMAX,0.9377999999999995,0.8629878606313021
132,SARIMAX,0.6646333333333334,0.8782279249852628
133,SARIMAX,0.5951166666666661,0.7248039017499311
134,SARIMAX,0.6034666666666666,0.6723217786745159
135,SARIMAX,0.603683333333333,1.0254356699641278
136,SARIMAX,4.959533333333331,3.8602281732598485
137,SARIMAX,1.801466666666666,2.493688068100224
138,SARIMAX,0.6258333333333331,0.6981901025667006
139,SARIMAX,0.8171500000000003,0.6464371159757031
140,SARIMAX,0.3337999999999999,0.6263611300786369
141,SARIMAX,0.0,0.27181064837576635
142,SARIMAX,0.0,0.06519862596845173
143,SARIMAX,1.8847166666666666,0.1717207036298756
144,SARIMAX,0.4974000000000003,1.2200674856316491
145,SARIMAX,0.0,0.42894352424064924
146,SARIMAX,0.0,0.19826577167807502
